lat,lon,elev_m
-4.25,-79.5,1768.0
-4.25,-79.4,2788.0
-4.25,-79.3,1515.0
-4.25,-79.2,1893.0
-4.25,-79.1,3401.0
-4.25,-79.0,2695.0
-4.25,-78.9,2494.0
-4.25,-78.8,1379.0
-4.25,-78.7,1576.0
-4.25,-78.6,1523.0
-4.25,-78.5,958.0
-4.25,-78.4,882.0
-4.25,-78.3,1366.0
-4.25,-78.2,595.0
-4.25,-78.1,1049.0
-4.25,-78.0,636.0
-4.25,-77.9,247.0
-4.25,-77.8,225.0
-4.25,-77.7,211.0
-4.25,-77.6,779.0
-4.25,-77.5,225.0
-4.25,-77.4,248.0
-4.25,-77.3,172.0
-4.25,-77.2,162.0
-4.25,-77.1,168.0
-4.25,-77.0,166.0
-4.25,-76.9,161.0
-4.25,-76.8,161.0
-4.25,-76.7,154.0
-4.25,-76.6,154.0
-4.25,-76.5,157.0
-4.25,-76.4,155.0
-4.25,-76.3,154.0
-4.25,-76.2,156.0
-4.25,-76.1,156.0
-4.25,-76.0,158.0
-4.25,-75.9,149.0
-4.25,-75.8,147.0
-4.25,-75.7,149.0
-4.25,-75.6,150.0
-4.25,-75.5,143.0
-4.25,-75.4,140.0
-4.25,-75.3,134.0
-4.25,-75.2,131.0
-4.25,-75.1,125.0
-4.25,-75.0,125.0
-4.25,-74.9,121.0
-4.25,-74.8,123.0
-4.25,-74.7,115.0
-4.25,-74.6,122.0
-4.25,-74.5,119.0
-4.25,-74.4,108.0
-4.25,-74.3,119.0
-4.25,-74.2,117.0
-4.25,-74.1,135.0
-4.25,-74.0,153.0
-4.25,-73.9,152.0
-4.25,-73.8,132.0
-4.25,-73.7,131.0
-4.25,-73.6,128.0
-4.25,-73.5,112.0
-4.25,-73.4,135.0
-4.25,-73.3,92.0
-4.25,-73.2,96.0
-4.25,-73.1,131.0
-4.25,-73.0,130.0
-4.25,-72.9,131.0
-4.25,-72.8,124.0
-4.25,-72.7,140.0
-4.25,-72.6,146.0
-4.25,-72.5,145.0
-4.25,-72.4,144.0
-4.25,-72.3,133.0
-4.25,-72.2,129.0
-4.25,-72.1,115.0
-4.25,-72.0,102.0
-4.25,-71.9,129.0
-4.25,-71.8,119.0
-4.25,-71.7,121.0
-4.25,-71.6,143.0
-4.25,-71.5,130.0
-4.25,-71.4,133.0
-4.25,-71.3,123.0
-4.25,-71.2,113.0
-4.25,-71.1,101.0
-4.25,-71.0,101.0
-4.25,-70.9,111.0
-4.25,-70.8,84.0
-4.25,-70.7,102.0
-4.25,-70.6,111.0
-4.25,-70.5,108.0
-4.25,-70.4,102.0
-4.25,-70.3,80.0
-4.25,-70.2,77.0
-4.25,-70.1,74.0
-4.25,-70.0,77.0
-4.25,-69.9,92.0
-4.25,-69.8,91.0
-4.25,-69.7,70.0
-4.25,-69.6,80.0
-4.25,-69.5,60.0
-4.25,-69.4,100.0
-4.25,-69.3,112.0
-4.25,-69.2,87.0
-4.25,-69.1,119.0
-4.25,-69.0,135.0
-4.25,-68.9,153.0
-4.25,-68.8,140.0
-4.25,-68.7,135.0
-4.25,-68.6,138.0
-4.25,-68.5,111.0
-4.25,-68.4,118.0
-4.25,-68.3,127.0
-4.25,-68.2,127.0
-4.25,-68.1,127.0
-4.25,-68.0,109.0
-4.0,-82.0,-4106.0
-4.0,-81.9,-4646.0
-4.0,-81.8,-4248.0
-4.0,-81.7,-2986.0
-4.0,-81.6,-2699.0
-4.0,-81.5,-1604.0
-4.0,-81.4,-1120.0
-4.0,-81.3,-968.0
-4.0,-81.2,-500.0
-4.0,-81.1,-119.0
-4.0,-81.0,-7.0
-4.0,-80.9,118.0
-4.0,-80.8,331.0
-4.0,-80.7,289.0
-4.0,-80.6,234.0
-4.0,-80.5,626.0
-4.0,-80.4,247.0
-4.0,-80.3,587.0
-4.0,-80.2,729.0
-4.0,-80.1,985.0
-4.0,-80.0,1222.0
-4.0,-79.9,1621.0
-4.0,-79.8,1881.0
-4.0,-79.7,1072.0
-4.0,-79.6,1820.0
-4.0,-79.5,1985.0
-4.0,-79.4,1253.0
-4.0,-79.3,2094.0
-4.0,-79.2,2095.0
-4.0,-79.1,2275.0
-4.0,-79.0,2067.0
-4.0,-78.9,1292.0
-4.0,-78.8,1359.0
-4.0,-78.7,1024.0
-4.0,-78.6,1414.0
-4.0,-78.5,1568.0
-4.0,-78.4,727.0
-4.0,-78.3,1395.0
-4.0,-78.2,708.0
-4.0,-78.1,723.0
-4.0,-78.0,1005.0
-4.0,-77.9,705.0
-4.0,-77.8,202.0
-4.0,-77.7,214.0
-4.0,-77.6,256.0
-4.0,-77.5,434.0
-4.0,-77.4,213.0
-4.0,-77.3,200.0
-4.0,-77.2,162.0
-4.0,-77.1,170.0
-4.0,-77.0,177.0
-4.0,-76.9,177.0
-4.0,-76.8,174.0
-4.0,-76.7,174.0
-4.0,-76.6,166.0
-4.0,-76.5,158.0
-4.0,-76.4,166.0
-4.0,-76.3,165.0
-4.0,-76.2,169.0
-4.0,-76.1,165.0
-4.0,-76.0,163.0
-4.0,-75.9,163.0
-4.0,-75.8,160.0
-4.0,-75.7,156.0
-4.0,-75.6,153.0
-4.0,-75.5,152.0
-4.0,-75.4,145.0
-4.0,-75.3,143.0
-4.0,-75.2,140.0
-4.0,-75.1,135.0
-4.0,-75.0,132.0
-4.0,-74.9,132.0
-4.0,-74.8,132.0
-4.0,-74.7,124.0
-4.0,-74.6,115.0
-4.0,-74.5,120.0
-4.0,-74.4,120.0
-4.0,-74.3,115.0
-4.0,-74.2,136.0
-4.0,-74.1,147.0
-4.0,-74.0,137.0
-4.0,-73.9,152.0
-4.0,-73.8,137.0
-4.0,-73.7,123.0
-4.0,-73.6,124.0
-4.0,-73.5,133.0
-4.0,-73.4,110.0
-4.0,-73.3,100.0
-4.0,-73.2,97.0
-4.0,-73.1,125.0
-4.0,-73.0,140.0
-4.0,-72.9,132.0
-4.0,-72.8,132.0
-4.0,-72.7,145.0
-4.0,-72.6,140.0
-4.0,-72.5,125.0
-4.0,-72.4,127.0
-4.0,-72.3,140.0
-4.0,-72.2,134.0
-4.0,-72.1,139.0
-4.0,-72.0,137.0
-4.0,-71.9,117.0
-4.0,-71.8,111.0
-4.0,-71.7,115.0
-4.0,-71.6,116.0
-4.0,-71.5,109.0
-4.0,-71.4,103.0
-4.0,-71.3,98.0
-4.0,-71.2,108.0
-4.0,-71.1,80.0
-4.0,-71.0,85.0
-4.0,-70.9,104.0
-4.0,-70.8,115.0
-4.0,-70.7,113.0
-4.0,-70.6,111.0
-4.0,-70.5,114.0
-4.0,-70.4,94.0
-4.0,-70.3,83.0
-4.0,-70.2,82.0
-4.0,-70.1,114.0
-4.0,-70.0,122.0
-4.0,-69.9,124.0
-4.0,-69.8,109.0
-4.0,-69.7,108.0
-4.0,-69.6,97.0
-4.0,-69.5,96.0
-4.0,-69.4,68.0
-4.0,-69.3,74.0
-4.0,-69.2,126.0
-4.0,-69.1,111.0
-4.0,-69.0,102.0
-4.0,-68.9,103.0
-4.0,-68.8,133.0
-4.0,-68.7,139.0
-4.0,-68.6,139.0
-4.0,-68.5,124.0
-4.0,-68.4,126.0
-4.0,-68.3,104.0
-4.0,-68.2,96.0
-4.0,-68.1,94.0
-4.0,-68.0,72.0
-3.75,-82.0,-4108.0
-3.75,-81.9,-4454.0
-3.75,-81.8,-4656.0
-3.75,-81.7,-3571.0
-3.75,-81.6,-2804.0
-3.75,-81.5,-1344.0
-3.75,-81.4,-657.0
-3.75,-81.3,-477.0
-3.75,-81.2,-441.0
-3.75,-81.1,-306.0
-3.75,-81.0,-199.0
-3.75,-80.9,-66.0
-3.75,-80.8,-4.0
-3.75,-80.7,58.0
-3.75,-80.6,182.0
-3.75,-80.5,132.0
-3.75,-80.4,115.0
-3.75,-80.3,286.0
-3.75,-80.2,192.0
-3.75,-80.1,242.0
-3.75,-80.0,543.0
-3.75,-79.9,661.0
-3.75,-79.8,1045.0
-3.75,-79.7,1044.0
-3.75,-79.6,695.0
-3.75,-79.5,1724.0
-3.75,-79.4,3191.0
-3.75,-79.3,3141.0
-3.75,-79.2,3157.0
-3.75,-79.1,3061.0
-3.75,-79.0,2265.0
-3.75,-78.9,1231.0
-3.75,-78.8,1187.0
-3.75,-78.7,1125.0
-3.75,-78.6,935.0
-3.75,-78.5,1535.0
-3.75,-78.4,1656.0
-3.75,-78.3,675.0
-3.75,-78.2,1209.0
-3.75,-78.1,739.0
-3.75,-78.0,620.0
-3.75,-77.9,387.0
-3.75,-77.8,226.0
-3.75,-77.7,214.0
-3.75,-77.6,440.0
-3.75,-77.5,233.0
-3.75,-77.4,210.0
-3.75,-77.3,190.0
-3.75,-77.2,193.0
-3.75,-77.1,193.0
-3.75,-77.0,193.0
-3.75,-76.9,193.0
-3.75,-76.8,189.0
-3.75,-76.7,188.0
-3.75,-76.6,187.0
-3.75,-76.5,176.0
-3.75,-76.4,176.0
-3.75,-76.3,179.0
-3.75,-76.2,178.0
-3.75,-76.1,178.0
-3.75,-76.0,174.0
-3.75,-75.9,165.0
-3.75,-75.8,165.0
-3.75,-75.7,164.0
-3.75,-75.6,157.0
-3.75,-75.5,163.0
-3.75,-75.4,159.0
-3.75,-75.3,153.0
-3.75,-75.2,148.0
-3.75,-75.1,146.0
-3.75,-75.0,142.0
-3.75,-74.9,140.0
-3.75,-74.8,136.0
-3.75,-74.7,132.0
-3.75,-74.6,124.0
-3.75,-74.5,125.0
-3.75,-74.4,143.0
-3.75,-74.3,147.0
-3.75,-74.2,136.0
-3.75,-74.1,111.0
-3.75,-74.0,136.0
-3.75,-73.9,154.0
-3.75,-73.8,138.0
-3.75,-73.7,119.0
-3.75,-73.6,124.0
-3.75,-73.5,130.0
-3.75,-73.4,105.0
-3.75,-73.3,88.0
-3.75,-73.2,89.0
-3.75,-73.1,100.0
-3.75,-73.0,112.0
-3.75,-72.9,117.0
-3.75,-72.8,131.0
-3.75,-72.7,139.0
-3.75,-72.6,124.0
-3.75,-72.5,119.0
-3.75,-72.4,106.0
-3.75,-72.3,129.0
-3.75,-72.2,122.0
-3.75,-72.1,116.0
-3.75,-72.0,126.0
-3.75,-71.9,131.0
-3.75,-71.8,126.0
-3.75,-71.7,111.0
-3.75,-71.6,80.0
-3.75,-71.5,88.0
-3.75,-71.4,87.0
-3.75,-71.3,79.0
-3.75,-71.2,102.0
-3.75,-71.1,106.0
-3.75,-71.0,111.0
-3.75,-70.9,111.0
-3.75,-70.8,109.0
-3.75,-70.7,82.0
-3.75,-70.6,81.0
-3.75,-70.5,83.0
-3.75,-70.4,112.0
-3.75,-70.3,107.0
-3.75,-70.2,117.0
-3.75,-70.1,143.0
-3.75,-70.0,139.0
-3.75,-69.9,134.0
-3.75,-69.8,145.0
-3.75,-69.7,123.0
-3.75,-69.6,116.0
-3.75,-69.5,84.0
-3.75,-69.4,70.0
-3.75,-69.3,61.0
-3.75,-69.2,129.0
-3.75,-69.1,129.0
-3.75,-69.0,127.0
-3.75,-68.9,78.0
-3.75,-68.8,138.0
-3.75,-68.7,128.0
-3.75,-68.6,95.0
-3.75,-68.5,112.0
-3.75,-68.4,116.0
-3.75,-68.3,109.0
-3.75,-68.2,110.0
-3.75,-68.1,109.0
-3.75,-68.0,105.0
-3.5,-82.0,-4071.0
-3.5,-81.9,-4316.0
-3.5,-81.8,-4702.0
-3.5,-81.7,-4372.0
-3.5,-81.6,-3569.0
-3.5,-81.5,-1982.0
-3.5,-81.4,-1236.0
-3.5,-81.3,-542.0
-3.5,-81.2,-109.0
-3.5,-81.1,-200.0
-3.5,-81.0,-377.0
-3.5,-80.9,-106.0
-3.5,-80.8,-69.0
-3.5,-80.7,-52.0
-3.5,-80.6,-27.0
-3.5,-80.5,-1.0
-3.5,-80.4,0.0
-3.5,-80.3,10.0
-3.5,-80.2,18.0
-3.5,-80.1,15.0
-3.5,-80.0,17.0
-3.5,-79.9,34.0
-3.5,-79.8,877.0
-3.5,-79.7,1189.0
-3.5,-79.6,3228.0
-3.5,-79.5,3250.0
-3.5,-79.4,2484.0
-3.5,-79.3,1962.0
-3.5,-79.2,2588.0
-3.5,-79.1,2884.0
-3.5,-79.0,2716.0
-3.5,-78.9,2160.0
-3.5,-78.8,2596.0
-3.5,-78.7,1414.0
-3.5,-78.6,1289.0
-3.5,-78.5,777.0
-3.5,-78.4,1954.0
-3.5,-78.3,1165.0
-3.5,-78.2,1454.0
-3.5,-78.1,722.0
-3.5,-78.0,624.0
-3.5,-77.9,389.0
-3.5,-77.8,203.0
-3.5,-77.7,384.0
-3.5,-77.6,194.0
-3.5,-77.5,202.0
-3.5,-77.4,210.0
-3.5,-77.3,208.0
-3.5,-77.2,210.0
-3.5,-77.1,212.0
-3.5,-77.0,212.0
-3.5,-76.9,213.0
-3.5,-76.8,207.0
-3.5,-76.7,198.0
-3.5,-76.6,194.0
-3.5,-76.5,192.0
-3.5,-76.4,193.0
-3.5,-76.3,188.0
-3.5,-76.2,191.0
-3.5,-76.1,186.0
-3.5,-76.0,183.0
-3.5,-75.9,182.0
-3.5,-75.8,179.0
-3.5,-75.7,179.0
-3.5,-75.6,176.0
-3.5,-75.5,176.0
-3.5,-75.4,160.0
-3.5,-75.3,158.0
-3.5,-75.2,153.0
-3.5,-75.1,149.0
-3.5,-75.0,146.0
-3.5,-74.9,142.0
-3.5,-74.8,127.0
-3.5,-74.7,128.0
-3.5,-74.6,154.0
-3.5,-74.5,118.0
-3.5,-74.4,143.0
-3.5,-74.3,163.0
-3.5,-74.2,164.0
-3.5,-74.1,141.0
-3.5,-74.0,152.0
-3.5,-73.9,157.0
-3.5,-73.8,140.0
-3.5,-73.7,138.0
-3.5,-73.6,132.0
-3.5,-73.5,125.0
-3.5,-73.4,105.0
-3.5,-73.3,120.0
-3.5,-73.2,108.0
-3.5,-73.1,93.0
-3.5,-73.0,90.0
-3.5,-72.9,81.0
-3.5,-72.8,97.0
-3.5,-72.7,80.0
-3.5,-72.6,96.0
-3.5,-72.5,86.0
-3.5,-72.4,98.0
-3.5,-72.3,97.0
-3.5,-72.2,80.0
-3.5,-72.1,88.0
-3.5,-72.0,97.0
-3.5,-71.9,96.0
-3.5,-71.8,94.0
-3.5,-71.7,83.0
-3.5,-71.6,93.0
-3.5,-71.5,114.0
-3.5,-71.4,123.0
-3.5,-71.3,154.0
-3.5,-71.2,125.0
-3.5,-71.1,114.0
-3.5,-71.0,95.0
-3.5,-70.9,107.0
-3.5,-70.8,138.0
-3.5,-70.7,125.0
-3.5,-70.6,108.0
-3.5,-70.5,125.0
-3.5,-70.4,137.0
-3.5,-70.3,136.0
-3.5,-70.2,153.0
-3.5,-70.1,144.0
-3.5,-70.0,138.0
-3.5,-69.9,109.0
-3.5,-69.8,116.0
-3.5,-69.7,135.0
-3.5,-69.6,124.0
-3.5,-69.5,91.0
-3.5,-69.4,86.0
-3.5,-69.3,75.0
-3.5,-69.2,73.0
-3.5,-69.1,60.0
-3.5,-69.0,109.0
-3.5,-68.9,75.0
-3.5,-68.8,115.0
-3.5,-68.7,120.0
-3.5,-68.6,109.0
-3.5,-68.5,114.0
-3.5,-68.4,98.0
-3.5,-68.3,98.0
-3.5,-68.2,91.0
-3.5,-68.1,74.0
-3.5,-68.0,98.0
-3.25,-82.0,-3716.0
-3.25,-81.9,-3837.0
-3.25,-81.8,-4472.0
-3.25,-81.7,-4677.0
-3.25,-81.6,-4101.0
-3.25,-81.5,-3049.0
-3.25,-81.4,-2151.0
-3.25,-81.3,-1358.0
-3.25,-81.2,-1032.0
-3.25,-81.1,-925.0
-3.25,-81.0,-606.0
-3.25,-80.9,-107.0
-3.25,-80.8,-95.0
-3.25,-80.7,-85.0
-3.25,-80.6,-55.0
-3.25,-80.5,-44.0
-3.25,-80.4,-22.0
-3.25,-80.3,-18.0
-3.25,-80.2,-14.0
-3.25,-80.1,-6.0
-3.25,-80.0,0.0
-3.25,-79.9,12.0
-3.25,-79.8,26.0
-3.25,-79.7,730.0
-3.25,-79.6,1496.0
-3.25,-79.5,2390.0
-3.25,-79.4,2456.0
-3.25,-79.3,1612.0
-3.25,-79.2,1656.0
-3.25,-79.1,3161.0
-3.25,-79.0,3022.0
-3.25,-78.9,3288.0
-3.25,-78.8,2929.0
-3.25,-78.7,1776.0
-3.25,-78.6,1978.0
-3.25,-78.5,1481.0
-3.25,-78.4,1207.0
-3.25,-78.3,1960.0
-3.25,-78.2,1136.0
-3.25,-78.1,1847.0
-3.25,-78.0,696.0
-3.25,-77.9,274.0
-3.25,-77.8,248.0
-3.25,-77.7,243.0
-3.25,-77.6,210.0
-3.25,-77.5,208.0
-3.25,-77.4,217.0
-3.25,-77.3,224.0
-3.25,-77.2,225.0
-3.25,-77.1,227.0
-3.25,-77.0,228.0
-3.25,-76.9,231.0
-3.25,-76.8,224.0
-3.25,-76.7,216.0
-3.25,-76.6,218.0
-3.25,-76.5,226.0
-3.25,-76.4,204.0
-3.25,-76.3,218.0
-3.25,-76.2,202.0
-3.25,-76.1,200.0
-3.25,-76.0,198.0
-3.25,-75.9,215.0
-3.25,-75.8,215.0
-3.25,-75.7,205.0
-3.25,-75.6,206.0
-3.25,-75.5,193.0
-3.25,-75.4,200.0
-3.25,-75.3,177.0
-3.25,-75.2,149.0
-3.25,-75.1,149.0
-3.25,-75.0,132.0
-3.25,-74.9,164.0
-3.25,-74.8,199.0
-3.25,-74.7,162.0
-3.25,-74.6,162.0
-3.25,-74.5,193.0
-3.25,-74.4,156.0
-3.25,-74.3,172.0
-3.25,-74.2,157.0
-3.25,-74.1,173.0
-3.25,-74.0,127.0
-3.25,-73.9,143.0
-3.25,-73.8,151.0
-3.25,-73.7,136.0
-3.25,-73.6,135.0
-3.25,-73.5,119.0
-3.25,-73.4,118.0
-3.25,-73.3,122.0
-3.25,-73.2,105.0
-3.25,-73.1,134.0
-3.25,-73.0,119.0
-3.25,-72.9,123.0
-3.25,-72.8,124.0
-3.25,-72.7,147.0
-3.25,-72.6,142.0
-3.25,-72.5,125.0
-3.25,-72.4,121.0
-3.25,-72.3,113.0
-3.25,-72.2,119.0
-3.25,-72.1,127.0
-3.25,-72.0,107.0
-3.25,-71.9,129.0
-3.25,-71.8,115.0
-3.25,-71.7,125.0
-3.25,-71.6,118.0
-3.25,-71.5,139.0
-3.25,-71.4,151.0
-3.25,-71.3,138.0
-3.25,-71.2,139.0
-3.25,-71.1,134.0
-3.25,-71.0,145.0
-3.25,-70.9,122.0
-3.25,-70.8,130.0
-3.25,-70.7,114.0
-3.25,-70.6,128.0
-3.25,-70.5,120.0
-3.25,-70.4,107.0
-3.25,-70.3,100.0
-3.25,-70.2,98.0
-3.25,-70.1,112.0
-3.25,-70.0,120.0
-3.25,-69.9,135.0
-3.25,-69.8,138.0
-3.25,-69.7,126.0
-3.25,-69.6,115.0
-3.25,-69.5,103.0
-3.25,-69.4,82.0
-3.25,-69.3,78.0
-3.25,-69.2,78.0
-3.25,-69.1,90.0
-3.25,-69.0,67.0
-3.25,-68.9,63.0
-3.25,-68.8,61.0
-3.25,-68.7,65.0
-3.25,-68.6,64.0
-3.25,-68.5,73.0
-3.25,-68.4,57.0
-3.25,-68.3,67.0
-3.25,-68.2,60.0
-3.25,-68.1,74.0
-3.25,-68.0,62.0
-3.0,-82.0,-3041.0
-3.0,-81.9,-3299.0
-3.0,-81.8,-3574.0
-3.0,-81.7,-3987.0
-3.0,-81.6,-4401.0
-3.0,-81.5,-3211.0
-3.0,-81.4,-2212.0
-3.0,-81.3,-1519.0
-3.0,-81.2,-1199.0
-3.0,-81.1,-897.0
-3.0,-81.0,-387.0
-3.0,-80.9,-94.0
-3.0,-80.8,-107.0
-3.0,-80.7,-75.0
-3.0,-80.6,-53.0
-3.0,-80.5,-35.0
-3.0,-80.4,-23.0
-3.0,-80.3,-15.0
-3.0,-80.2,2.0
-3.0,-80.1,-3.0
-3.0,-80.0,-16.0
-3.0,-79.9,-11.0
-3.0,-79.8,6.0
-3.0,-79.7,103.0
-3.0,-79.6,499.0
-3.0,-79.5,2146.0
-3.0,-79.4,3472.0
-3.0,-79.3,3599.0
-3.0,-79.2,3768.0
-3.0,-79.1,2947.0
-3.0,-79.0,2816.0
-3.0,-78.9,2974.0
-3.0,-78.8,2525.0
-3.0,-78.7,3528.0
-3.0,-78.6,2867.0
-3.0,-78.5,1966.0
-3.0,-78.4,1317.0
-3.0,-78.3,1556.0
-3.0,-78.2,955.0
-3.0,-78.1,888.0
-3.0,-78.0,625.0
-3.0,-77.9,265.0
-3.0,-77.8,417.0
-3.0,-77.7,205.0
-3.0,-77.6,219.0
-3.0,-77.5,225.0
-3.0,-77.4,230.0
-3.0,-77.3,235.0
-3.0,-77.2,243.0
-3.0,-77.1,246.0
-3.0,-77.0,241.0
-3.0,-76.9,241.0
-3.0,-76.8,246.0
-3.0,-76.7,230.0
-3.0,-76.6,252.0
-3.0,-76.5,221.0
-3.0,-76.4,213.0
-3.0,-76.3,283.0
-3.0,-76.2,225.0
-3.0,-76.1,237.0
-3.0,-76.0,198.0
-3.0,-75.9,206.0
-3.0,-75.8,174.0
-3.0,-75.7,220.0
-3.0,-75.6,242.0
-3.0,-75.5,224.0
-3.0,-75.4,195.0
-3.0,-75.3,159.0
-3.0,-75.2,179.0
-3.0,-75.1,142.0
-3.0,-75.0,170.0
-3.0,-74.9,172.0
-3.0,-74.8,163.0
-3.0,-74.7,202.0
-3.0,-74.6,182.0
-3.0,-74.5,185.0
-3.0,-74.4,193.0
-3.0,-74.3,156.0
-3.0,-74.2,176.0
-3.0,-74.1,154.0
-3.0,-74.0,141.0
-3.0,-73.9,132.0
-3.0,-73.8,129.0
-3.0,-73.7,111.0
-3.0,-73.6,128.0
-3.0,-73.5,138.0
-3.0,-73.4,113.0
-3.0,-73.3,106.0
-3.0,-73.2,116.0
-3.0,-73.1,135.0
-3.0,-73.0,146.0
-3.0,-72.9,140.0
-3.0,-72.8,137.0
-3.0,-72.7,142.0
-3.0,-72.6,136.0
-3.0,-72.5,127.0
-3.0,-72.4,130.0
-3.0,-72.3,127.0
-3.0,-72.2,123.0
-3.0,-72.1,126.0
-3.0,-72.0,137.0
-3.0,-71.9,129.0
-3.0,-71.8,143.0
-3.0,-71.7,139.0
-3.0,-71.6,134.0
-3.0,-71.5,133.0
-3.0,-71.4,131.0
-3.0,-71.3,137.0
-3.0,-71.2,118.0
-3.0,-71.1,127.0
-3.0,-71.0,111.0
-3.0,-70.9,127.0
-3.0,-70.8,130.0
-3.0,-70.7,124.0
-3.0,-70.6,124.0
-3.0,-70.5,136.0
-3.0,-70.4,128.0
-3.0,-70.3,114.0
-3.0,-70.2,109.0
-3.0,-70.1,104.0
-3.0,-70.0,94.0
-3.0,-69.9,96.0
-3.0,-69.8,108.0
-3.0,-69.7,105.0
-3.0,-69.6,95.0
-3.0,-69.5,100.0
-3.0,-69.4,111.0
-3.0,-69.3,97.0
-3.0,-69.2,65.0
-3.0,-69.1,71.0
-3.0,-69.0,67.0
-3.0,-68.9,61.0
-3.0,-68.8,75.0
-3.0,-68.7,68.0
-3.0,-68.6,60.0
-3.0,-68.5,70.0
-3.0,-68.4,61.0
-3.0,-68.3,65.0
-3.0,-68.2,65.0
-3.0,-68.1,102.0
-3.0,-68.0,103.0
-2.75,-82.0,-3004.0
-2.75,-81.9,-3067.0
-2.75,-81.8,-3149.0
-2.75,-81.7,-3466.0
-2.75,-81.6,-4090.0
-2.75,-81.5,-3577.0
-2.75,-81.4,-2366.0
-2.75,-81.3,-1538.0
-2.75,-81.2,-987.0
-2.75,-81.1,-652.0
-2.75,-81.0,-390.0
-2.75,-80.9,-156.0
-2.75,-80.8,-80.0
-2.75,-80.7,-49.0
-2.75,-80.6,-32.0
-2.75,-80.5,-19.0
-2.75,-80.4,-11.0
-2.75,-80.3,-3.0
-2.75,-80.2,18.0
-2.75,-80.1,26.0
-2.75,-80.0,30.0
-2.75,-79.9,22.0
-2.75,-79.8,0.0
-2.75,-79.7,11.0
-2.75,-79.6,453.0
-2.75,-79.5,1462.0
-2.75,-79.4,2482.0
-2.75,-79.3,4237.0
-2.75,-79.2,4095.0
-2.75,-79.1,3948.0
-2.75,-79.0,3391.0
-2.75,-78.9,2872.0
-2.75,-78.8,2944.0
-2.75,-78.7,2553.0
-2.75,-78.6,3337.0
-2.75,-78.5,2099.0
-2.75,-78.4,962.0
-2.75,-78.3,532.0
-2.75,-78.2,907.0
-2.75,-78.1,1791.0
-2.75,-78.0,1180.0
-2.75,-77.9,801.0
-2.75,-77.8,276.0
-2.75,-77.7,275.0
-2.75,-77.6,275.0
-2.75,-77.5,227.0
-2.75,-77.4,245.0
-2.75,-77.3,253.0
-2.75,-77.2,260.0
-2.75,-77.1,263.0
-2.75,-77.0,252.0
-2.75,-76.9,269.0
-2.75,-76.8,257.0
-2.75,-76.7,264.0
-2.75,-76.6,256.0
-2.75,-76.5,243.0
-2.75,-76.4,245.0
-2.75,-76.3,251.0
-2.75,-76.2,256.0
-2.75,-76.1,244.0
-2.75,-76.0,226.0
-2.75,-75.9,227.0
-2.75,-75.8,217.0
-2.75,-75.7,208.0
-2.75,-75.6,192.0
-2.75,-75.5,157.0
-2.75,-75.4,177.0
-2.75,-75.3,212.0
-2.75,-75.2,198.0
-2.75,-75.1,163.0
-2.75,-75.0,193.0
-2.75,-74.9,205.0
-2.75,-74.8,195.0
-2.75,-74.7,220.0
-2.75,-74.6,185.0
-2.75,-74.5,180.0
-2.75,-74.4,155.0
-2.75,-74.3,141.0
-2.75,-74.2,130.0
-2.75,-74.1,140.0
-2.75,-74.0,139.0
-2.75,-73.9,149.0
-2.75,-73.8,139.0
-2.75,-73.7,136.0
-2.75,-73.6,126.0
-2.75,-73.5,114.0
-2.75,-73.4,128.0
-2.75,-73.3,151.0
-2.75,-73.2,150.0
-2.75,-73.1,179.0
-2.75,-73.0,176.0
-2.75,-72.9,166.0
-2.75,-72.8,154.0
-2.75,-72.7,137.0
-2.75,-72.6,125.0
-2.75,-72.5,125.0
-2.75,-72.4,127.0
-2.75,-72.3,133.0
-2.75,-72.2,137.0
-2.75,-72.1,130.0
-2.75,-72.0,147.0
-2.75,-71.9,143.0
-2.75,-71.8,140.0
-2.75,-71.7,142.0
-2.75,-71.6,139.0
-2.75,-71.5,126.0
-2.75,-71.4,133.0
-2.75,-71.3,124.0
-2.75,-71.2,119.0
-2.75,-71.1,109.0
-2.75,-71.0,118.0
-2.75,-70.9,107.0
-2.75,-70.8,92.0
-2.75,-70.7,102.0
-2.75,-70.6,101.0
-2.75,-70.5,103.0
-2.75,-70.4,85.0
-2.75,-70.3,94.0
-2.75,-70.2,83.0
-2.75,-70.1,84.0
-2.75,-70.0,80.0
-2.75,-69.9,74.0
-2.75,-69.8,70.0
-2.75,-69.7,91.0
-2.75,-69.6,114.0
-2.75,-69.5,112.0
-2.75,-69.4,112.0
-2.75,-69.3,123.0
-2.75,-69.2,126.0
-2.75,-69.1,126.0
-2.75,-69.0,124.0
-2.75,-68.9,127.0
-2.75,-68.8,123.0
-2.75,-68.7,126.0
-2.75,-68.6,114.0
-2.75,-68.5,104.0
-2.75,-68.4,108.0
-2.75,-68.3,84.0
-2.75,-68.2,101.0
-2.75,-68.1,93.0
-2.75,-68.0,89.0
-2.5,-82.0,-3000.0
-2.5,-81.9,-3132.0
-2.5,-81.8,-3118.0
-2.5,-81.7,-3356.0
-2.5,-81.6,-3742.0
-2.5,-81.5,-4088.0
-2.5,-81.4,-2728.0
-2.5,-81.3,-1982.0
-2.5,-81.2,-1172.0
-2.5,-81.1,-547.0
-2.5,-81.0,-110.0
-2.5,-80.9,-88.0
-2.5,-80.8,-41.0
-2.5,-80.7,-17.0
-2.5,-80.6,-1.0
-2.5,-80.5,66.0
-2.5,-80.4,59.0
